timestamp,key,f1_tariff,f2_kwh_day,f3_kwh_max_30min,f4_kwh_median_30min,f5_kwh_p90_30min,f6_kwh_stdev_30min,f7_evening_share,f8_night_share,f9_load_factor,f10_peak_half_hour_slot,f11_zero_half_hour_count
1350342000000,MAC000037,0,0,0,0,0,0,0,0,0,0,48
1350342000000,MAC000038,0,10.127,1.251,0.1575,0.335,0.192949528114,0.462624666732,0.0902537770317,0.168648414602,34,0
1350342000000,MAC000039,0,6.081,0.378,0.105,0.229,0.0718882687028,0.228416378885,0.209669462259,0.335152116402,11,0
1350342000000,MAC000040,0,15.182,0.631,0.277,0.415,0.0991663077725,0.335067843499,0.201686207351,0.501254622293,35,0
1350342000000,MAC000041,0,10.526,1.044,0.1245,0.423,0.231707876281,0.380581417443,0.0716321489645,0.210049489144,46,0
1350342000000,MAC000042,0,9.018,0.414,0.155,0.345,0.100569135631,0.346418274562,0.170326014637,0.453804347826,24,0
1350342000000,MAC000043,0,2.93,0.141,0.0515,0.111,0.0313395106943,0.398634812287,0.169965870307,0.432919621749,41,0
1350342000000,MAC000044,1,14.613,0.933,0.1295,0.825,0.290542302302,0.449120646,0.217135427359,0.326299571275,34,0
1350342000000,MAC000045,0,16.3449999,1.653,0.2305,0.607,0.351741020262,0.253288468971,0.188253289619,0.206001712795,28,0
1350342000000,MAC000046,1,12.095,0.831,0.1945,0.516,0.192459247806,0.256304257958,0.0885489871848,0.303224027276,28,0
1350342000000,MAC000047,0,5.608,0.28,0.1175,0.166,0.0547248166334,0.280135520685,0.131776034237,0.417261904762,21,0
1350342000000,MAC000048,1,4.432,0.426,0.068,0.167,0.0724495034873,0.409972924188,0.188402527076,0.216744913928,42,0
1350342000000,MAC000049,0,25.9220002,2.4289999,0.27,1.2460001,0.576525913566,0.479939819613,0.0914281298401,0.22233087405,37,0
1350342000000,MAC000050,0,24.8479996,2.6129999,0.2675,1.382,0.590803891793,0.644357689059,0.0436252421704,0.198112008475,37,0
1350342000000,MAC000051,1,19.1389999,2.128,0.366,0.823,0.360192579923,0.344479854457,0.0970792627466,0.187372727718,23,0
1350342000000,MAC000052,1,4.939,0.601,0.0775,0.171,0.0972032320243,0.309171897145,0.152055071877,0.171207709373,32,0
1350342000000,MAC000053,0,9.489,0.956,0.07,0.762,0.27070841911,0.547897565602,0.0769311834756,0.206786087866,42,0
1350342000000,MAC000054,0,7.88,0.404,0.1375,0.293,0.0936120837404,0.447461928934,0.122461928934,0.406353135314,34,0
1350342000000,MAC000055,0,10.741,0.518,0.185,0.367,0.103467031702,0.388790615399,0.172144120659,0.43199002574,36,0
1350342000000,MAC000056,0,6.059,0.477,0.105,0.24,0.0977431241365,0.262914672388,0.0835121307146,0.26463137666,33,0
1350342000000,MAC000057,0,10.601,0.414,0.196,0.331,0.070791651339,0.313272332799,0.229034996698,0.533464170692,22,0
1350342000000,MAC000058,0,2.636,0.225,0.044,0.098,0.0455854661293,0.25531107739,0.134294385432,0.244074074074,16,0
1350342000000,MAC000059,0,17.523,1.682,0.3065,0.51,0.225209754659,0.301432403127,0.163271129373,0.217040725327,31,0
1350342000000,MAC000060,0,5.57,0.284,0.0685,0.255,0.0945874723764,0.510592459605,0.0951526032316,0.40859741784,43,0
1350342000000,MAC000061,0,5.706,0.283,0.069,0.231,0.0832908120683,0.378548895899,0.090255871013,0.420053003534,39,0
1350342000000,MAC000062,0,9.559,0.396,0.1735,0.308,0.0774833287401,0.365100951982,0.176064441887,0.502893518519,39,0
1350342000000,MAC000064,1,11.249,1.37,0.0875,0.616,0.280300767747,0.479420392924,0.315494710641,0.171061435523,35,0
1350342000000,MAC000065,1,6.615,1.003,0.044,0.271,0.22043013408,0.74134542706,0.048828420257,0.137400299103,44,0
1350342000000,MAC000071,1,19.6489999,1.816,0.153,1.02,0.4439140036,0.485826253172,0.106977454868,0.225415288867,35,0
1350342000000,MAC000075,1,3.109,0.205,0.056,0.094,0.0322924395069,0.286265680283,0.227082663236,0.315955284553,43,0
1350342000000,MAC000076,1,18.299,1.585,0.2595,0.887,0.335162164704,0.480791300071,0.0937209683589,0.240523133544,41,0
1350342000000,MAC000082,1,6.402,0.747,0.0475,0.515,0.200399249936,0.468134957826,0.0649796938457,0.178547523427,29,0
1350342000000,MAC000088,1,13.961,0.883,0.235,0.45,0.158643335502,0.361292171048,0.121911037891,0.329393167233,17,0
1350342000000,MAC000106,1,16.137,1.124,0.223,0.668,0.242985995503,0.413397781496,0.106649315238,0.299099199288,38,0
1350342000000,MAC000107,1,5.781,0.532,0.067,0.175,0.109181024422,0.305483480367,0.152741740183,0.226386278195,21,0
1350342000000,MAC000109,1,6.909,0.35,0.1335,0.219,0.0702517515351,0.355912577797,0.162396873643,0.41125,37,0
1350342000000,MAC000124,1,9.831,0.696,0.1685,0.33,0.105076887772,0.27199674499,0.18044959821,0.294270833333,18,0
1350342000000,MAC000139,1,20.408,1.807,0.28,0.715,0.359058452375,0.465895727166,0.0896217169737,0.235288692123,14,0
1350342000000,MAC000141,1,4.419,0.401,0.0875,0.174,0.0942974916267,0.51369088029,0.315003394433,0.229582294264,39,13
1350342000000,MAC000146,1,5.412,0.297,0.0985,0.189,0.0569138603505,0.376201034738,0.180524759793,0.37962962963,39,0
1350342000000,MAC000147,1,7.122,0.84,0.104,0.292,0.149096691612,0.296405504072,0.0935130581297,0.180395136778,23,0
1350342000000,MAC000158,1,3.496,0.307,0.0565,0.132,0.0545956093066,0.401601830664,0.120423340961,0.237242128122,26,0
1350342000000,MAC000165,1,7.098,0.778,0.1125,0.272,0.129962915384,0.507466892082,0.154691462384,0.190070694087,35,0
1350342000000,MAC000170,1,11.142,1.036,0.1585,0.389,0.172753632982,0.248788368336,0.139113265123,0.224058880309,25,0
1350342000000,MAC000173,1,5.491,0.567,0.077,0.253,0.108084214771,0.444727736296,0.142414860681,0.201756319812,13,0
1350342000000,MAC000186,1,3.53,0.231,0.0735,0.124,0.0472942730559,0.315864022663,0.198300283286,0.318362193362,16,0
1350342000000,MAC000187,1,7.789,0.666,0.1285,0.331,0.14790956409,0.501476441135,0.0618821414816,0.2436498999,42,0
1350342000000,MAC000193,1,12.2409999,1.3559999,0.2055,0.4,0.294016182908,0.238542604677,0.0339024592264,0.188068473493,26,0
1350342000000,MAC000194,1,7.396,0.63,0.1055,0.293,0.122613694405,0.302460789616,0.222417522985,0.244576719577,12,0
1350342000000,MAC000195,1,25.006,0.679,0.5085,0.584,0.0416037650206,0.25781812365,0.248420379109,0.767243495336,41,0
1350342000000,MAC000198,1,8.92,0.712,0.125,0.327,0.15255153956,0.485426008969,0.264461883408,0.261001872659,40,0
1350342000000,MAC000219,1,6.055,0.296,0.1,0.207,0.0592958646616,0.364327002477,0.176383154418,0.426168355856,20,0
1350342000000,MAC000236,1,3.755,0.317,0.058,0.145,0.0566592029454,0.413581890812,0.112383488682,0.252030337607,34,0
1350342000000,MAC000247,1,8.663,0.554,0.155,0.345,0.117930238839,0.376774789334,0.108969179268,0.325774669073,38,0
1350342000000,MAC000257,1,21.958,0.949,0.377,0.774,0.169105977414,0.373030330631,0.204116950542,0.482042500878,38,0
1350342000000,MAC000259,1,9.456,1.345,0.114,0.33,0.233276213247,0.274957698816,0.0691624365482,0.146468401487,17,0
1350342000000,MAC000261,1,6.82,0.29,0.13,0.247,0.0674199628366,0.35366568915,0.176246334311,0.489942528736,41,0
1350342000000,MAC000265,1,8.059,0.475,0.116,0.401,0.104881925592,0.450800347438,0.172229805187,0.353464912281,40,0
1350342000000,MAC000266,1,6.859,1.075,0.0945,0.172,0.183659585418,0.374835981922,0.113281819507,0.132926356589,33,0
1350342000000,MAC000278,1,7.23,1.224,0.0875,0.301,0.18855101266,0.244813278008,0.09377593361,0.123059640523,19,0
1350342000000,MAC000286,1,13.731,0.917,0.2455,0.488,0.174521775892,0.241206030151,0.141140485034,0.31195474373,31,0
1350342000000,MAC000288,1,8.172,0.936,0.128,0.276,0.152857271352,0.344958394518,0.153940283896,0.185761047463,32,0
1350342000000,MAC000290,1,6.883,0.771,0.1235,0.229,0.116328331957,0.341856748511,0.102426267616,0.185986813662,19,0
1350342000000,MAC000292,1,5.268,0.281,0.1075,0.219,0.070760894332,0.42331055429,0.0960516324981,0.390569395018,41,0
1350342000000,MAC000293,1,6.892,0.576,0.121,0.198,0.0918442597855,0.226059199071,0.228235635519,0.24927662037,22,0
1350342000000,MAC000298,1,2.066,0.08,0.042,0.069,0.0197821029525,0.24733785092,0.25701839303,0.538020833333,2,0
1350428400000,MAC000002,0,10.885,0.784,0.148,0.502,0.182477537383,0.257694074414,0.138631143776,0.289248511905,20,0
1350428400000,MAC000003,0,44.2670002,3.5280001,0.235,2.665,1.13977915267,0.0583278737736,0.670635014026,0.261402818791,2,0
1350428400000,MAC000004,0,1.59,0.197,0,0.146,0.0614531071224,0.221383647799,0.230817610063,0.168147208122,1,34
1350428400000,MAC000005,1,4.55,0.551,0.038,0.182,0.0996460315177,0.407912087912,0.0881318681319,0.17203569268,32,0
1350428400000,MAC000006,0,3.059,0.178,0.0555,0.113,0.039218267206,0.351748937561,0.103301732592,0.358029026217,17,0
1350428400000,MAC000007,0,9.654,1.349,0.113,0.425,0.233443749916,0.504454112285,0.0917754298736,0.149091919941,36,0
1350428400000,MAC000008,0,20.436,1.252,0.3795,0.55,0.184043982515,0.308964572323,0.202975141906,0.340055910543,19,0
1350428400000,MAC000009,0,8.115,0.565,0.1505,0.257,0.115207675932,0.340973505853,0.094516327788,0.299225663717,23,0
1350428400000,MAC000010,0,28.3560001,1.464,0.464,1.164,0.376384642239,0.321378193958,0.14536605958,0.403517760986,16,0
1350428400000,MAC000012,0,1.123,0.054,0.018,0.052,0.022862578215,0.26803205699,0.245770258237,0.43325617284,4,19
1350428400000,MAC000013,0,5.841,0.292,0.106,0.213,0.0574304493315,0.396336243794,0.231980825201,0.416738013699,38,0
1350428400000,MAC000014,1,4.27,0.712,0.037,0.166,0.141977398191,0.312646370023,0.244028103044,0.124941479401,8,0
1350428400000,MAC000015,1,10.196,0.422,0.162,0.391,0.106719030116,0.420360925853,0.139172224402,0.503357030016,43,0
1350428400000,MAC000016,0,0.147,0.01,0,0.009,0.00407945181162,0.639455782313,0.0204081632653,0.30625,31,29
1350428400000,MAC000017,1,7.771,0.967,0.082,0.426,0.206681038437,0.632737099472,0.100501865912,0.167420716994,35,0
1350428400000,MAC000018,0,14.066,0.739,0.205,0.54,0.184837198449,0.353049907579,0.239513721029,0.396538114569,43,0
1350428400000,MAC000019,0,3.579,0.153,0.0755,0.107,0.0295627202247,0.296730930427,0.216540933222,0.487336601307,33,0
1350428400000,MAC000020,0,7.829,0.658,0.106,0.337,0.137688089473,0.330438114702,0.08557925661,0.247878672746,28,0
1350428400000,MAC000021,0,37.9449996,2.233,0.467,1.848,0.554658927367,0.504177095841,0.118144684339,0.354017386923,39,0
1350428400000,MAC000022,0,10.729,0.945,0.1995,0.279,0.12463947836,0.373194146705,0.185385404045,0.236529982363,39,0
1350428400000,MAC000023,0,16.3370001,1.4960001,0.222,0.547,0.31206220034,0.44059496578,0.0751055880816,0.227509455882,19,0
1350428400000,MAC000024,0,18.0089999,2.5539999,0.197,0.97,0.455749402924,0.210450331559,0.168138154079,0.146901923495,29,0
1350428400000,MAC000025,0,4.129,1.594,0.029,0.135,0.236353944469,0.0789537418261,0.0414143860499,0.0539653910498,26,0
1350428400000,MAC000026,0,16.437,1.226,0.243,0.675,0.222441275607,0.29987223946,0.12131167488,0.279312805873,17,0
1350428400000,MAC000027,0,7.739,0.522,0.126,0.244,0.0856765330529,0.302364646595,0.204160744282,0.308868135377,15,0
1350428400000,MAC000028,0,5.918,0.523,0.1015,0.178,0.0707091926878,0.331361946604,0.171341669483,0.23573932441,19,0
1350428400000,MAC000029,0,6.5660001,1.2180001,0.047,0.158,0.255020347755,0.126104171092,0.0982333216839,0.112308421609,30,0
1350428400000,MAC000030,0,7.703,1.012,0.143,0.245,0.141410709222,0.324548877061,0.138777099831,0.161950214448,34,0
1350428400000,MAC000031,1,25.1750001,1.598,0.276,1.334,0.510746800611,0.339304864591,0.0446474675486,0.328209742647,34,0
1350428400000,MAC000032,0,5.498,1.33,0.0475,0.257,0.213170506709,0.122226264096,0.586576937068,0.0861215538847,6,0
1350428400000,MAC000033,0,8.799,0.695,0.157,0.265,0.126096219255,0.433799295374,0.159108989658,0.263758992806,39,0
1350428400000,MAC000034,0,5.64,0.241,0.1095,0.191,0.0564106963852,0.353191489362,0.159574468085,0.48755186722,35,0
1350428400000,MAC000035,0,19.026,1.308,0.3825,0.58,0.198513919012,0.318301271944,0.134395038369,0.303038990826,21,0
1350428400000,MAC000036,0,3.19,0.231,0.06,0.126,0.0613004752338,0.27210031348,0.0705329153605,0.287698412698,14,6
1350428400000,MAC000037,0,0,0,0,0,0,0,0,0,0,48
1350428400000,MAC000038,0,8.717,1.39,0.135,0.257,0.198793521397,0.456579098314,0.140988872318,0.130650479616,36,0
1350428400000,MAC000039,0,8.84,0.929,0.127,0.324,0.171520933287,0.524660633484,0.149547511312,0.198241837101,37,0
1350428400000,MAC000040,0,14.114,0.604,0.274,0.384,0.0777498548587,0.294105143829,0.204761229984,0.486823951435,14,0
1350428400000,MAC000041,0,10.195,0.857,0.123,0.479,0.185130217638,0.484453163315,0.0685630210888,0.247836444963,21,0
1350428400000,MAC000042,0,11.436,0.816,0.168,0.485,0.186048884705,0.40783490731,0.0957502623295,0.291973039216,35,0
1350428400000,MAC000043,0,4.053,0.354,0.066,0.127,0.0711330637637,0.285961016531,0.123118677523,0.238524011299,17,0
1350428400000,MAC000044,1,11.894,0.891,0.1475,0.507,0.210999008522,0.265427946864,0.128804439213,0.278105125327,17,0
1350428400000,MAC000045,0,17.061,1.7410001,0.2435,0.655,0.349463754371,0.125315046011,0.176132700311,0.204157081898,28,0
1350428400000,MAC000046,1,13.695,1.017,0.213,0.576,0.218236125585,0.324059875867,0.0676889375685,0.280543264503,34,0
1350428400000,MAC000047,0,5.193,0.253,0.085,0.169,0.0523794871785,0.30271519353,0.140958983247,0.427618577075,16,0
1350428400000,MAC000048,1,7.286,1.015,0.0805,0.213,0.197216775649,0.367005215482,0.108701619544,0.149548440066,42,0
1350428400000,MAC000049,0,28.0379999,2.4189999,0.3325,1.166,0.574243427234,0.350773950891,0.0893073688897,0.241473758604,32,0
1350428400000,MAC000050,0,25.2060001,2.325,0.203,1.497,0.599335211039,0.62175672609,0.0492739821897,0.22586021595,34,0
1350428400000,MAC000051,1,14.849,1.402,0.244,0.512,0.247456687252,0.346690012795,0.173075627988,0.220652044698,25,0
1350428400000,MAC000052,1,4.005,0.573,0.065,0.121,0.0859641170901,0.452184769039,0.183270911361,0.145615183246,35,0
1350428400000,MAC000053,0,8.491,1.348,0.0775,0.289,0.267703757257,0.556942645154,0.0930396890826,0.131228363007,42,0
1350428400000,MAC000054,0,8.32,0.481,0.1345,0.258,0.098017926365,0.378725961538,0.154927884615,0.36036036036,43,0
1350428400000,MAC000055,0,12.433,0.557,0.247,0.458,0.127707427607,0.332180487413,0.137617630499,0.465028426092,32,0
1350428400000,MAC000056,0,7.141,1.408,0.1365,0.251,0.200097605306,0.263688559025,0.0512533258647,0.10566110322,17,0
1350428400000,MAC000057,0,12.19,1.108,0.235,0.318,0.144636895698,0.302543068089,0.205660377358,0.229204271961,36,0
1350428400000,MAC000058,0,3.322,0.25,0.0665,0.106,0.0464811603113,0.318482841662,0.111980734497,0.276833333333,22,0
1350428400000,MAC000059,0,16.644,0.885,0.388,0.464,0.127388268444,0.296803652968,0.158435472242,0.400144248107,34,0
1350428400000,MAC000060,0,4.581,0.283,0.0505,0.257,0.0930255131335,0.623226369788,0.11394891945,0.337234982332,36,0
1350428400000,MAC000061,0,4.586,0.329,0.0605,0.209,0.0818089640395,0.560619276058,0.124727431313,0.290400202634,38,0
1350428400000,MAC000062,0,9.623,0.424,0.1875,0.316,0.0710577785982,0.319027330354,0.1881949496,0.47282822327,13,0
1350428400000,MAC000064,1,19.208,1.9,0.2195,0.972,0.429967892858,0.188931695127,0.347511453561,0.210614035088,11,0
1350428400000,MAC000065,1,4.358,0.389,0.0405,0.215,0.0943135193414,0.544515832951,0.0729692519504,0.233397600686,37,0
1350428400000,MAC000071,1,13.7569999,2.1489999,0.1175,0.726,0.407041385762,0.443919462411,0.0931162324134,0.133366299637,33,0
1350428400000,MAC000075,1,10.6850001,1.168,0.069,0.95,0.352517660841,0.779036033888,0.0683200742319,0.190585760916,40,0
1350428400000,MAC000076,1,21.06,1.539,0.3595,1.023,0.364322572655,0.357597340931,0.0449667616334,0.285087719298,40,0
1350428400000,MAC000082,1,3.604,1.245,0.05,0.082,0.175158955587,0.257769145394,0.166759156493,0.0603078982597,30,0
1350428400000,MAC000088,1,12.38,0.556,0.2305,0.415,0.114425709766,0.380371567044,0.131987075929,0.463878896882,39,0
1350428400000,MAC000106,1,13.922,0.89,0.2725,0.452,0.154661991443,0.36898434133,0.110328975722,0.325889513109,35,0
1350428400000,MAC000107,1,5.523,0.385,0.067,0.2,0.0780943356487,0.312511316314,0.154807170016,0.298863636364,35,0
1350428400000,MAC000109,1,7.04,0.374,0.13,0.259,0.080398054841,0.345028409091,0.132954545455,0.392156862745,34,0
1350428400000,MAC000124,1,9.805,0.373,0.204,0.292,0.0708950925615,0.321774604793,0.153799082101,0.547642984808,25,0
1350428400000,MAC000139,1,14.124,1.26,0.1875,0.544,0.220131163552,0.447323704333,0.133743981875,0.233531746032,39,0
1350428400000,MAC000141,1,6.256,0.762,0.077,0.354,0.164264184234,0.58631713555,0.165441176471,0.17104111986,37,12
1350428400000,MAC000146,1,6.193,0.792,0.1015,0.199,0.111437667477,0.449539803003,0.14920071048,0.162905092593,36,0
1350428400000,MAC000147,1,6.057,0.661,0.09,0.192,0.12066096722,0.287270926201,0.155027241209,0.190903933434,31,0
1350428400000,MAC000158,1,6.655,1.501,0.062,0.286,0.244521342762,0.256649135988,0.0626596543952,0.0923689762381,21,0
1350428400000,MAC000165,1,6.647,0.33,0.1215,0.219,0.0633400181505,0.365578456447,0.153302241613,0.419633838384,35,0
1350428400000,MAC000170,1,12.023,1.045,0.1885,0.464,0.183957874433,0.395076104134,0.129834483906,0.239692982456,44,0
1350428400000,MAC000173,1,5.44,0.352,0.0775,0.251,0.0882372118528,0.432169117647,0.146875,0.32196969697,34,0
1350428400000,MAC000186,1,2.764,0.233,0.038,0.116,0.0472880505225,0.360347322721,0.20513748191,0.247138769671,14,0
1350428400000,MAC000187,1,9.412,0.994,0.163,0.318,0.180015836495,0.51614959626,0.0702294942626,0.197266934943,36,0
1350428400000,MAC000193,1,12.513,1.289,0.2255,0.561,0.296478298549,0.27395508671,0.0332454247583,0.202240108611,22,0
1350428400000,MAC000194,1,8.957,0.817,0.1155,0.392,0.169123689892,0.438651334152,0.12135759741,0.228401672787,40,0
1350428400000,MAC000195,1,25.569,0.911,0.508,0.584,0.0788067669075,0.243302436544,0.253158121162,0.584728320527,30,0
1350428400000,MAC000198,1,8.277,1.103,0.125,0.247,0.152011636924,0.292738915066,0.171559743869,0.156334995467,47,0
1350428400000,MAC000219,1,6.042,0.244,0.1165,0.2,0.0503465593826,0.357663025488,0.157067196293,0.515881147541,23,0
1350428400000,MAC000236,1,3.788,0.356,0.062,0.145,0.0594319755874,0.435850052798,0.119060190074,0.221676029963,34,0
1350428400000,MAC000247,1,10.149,0.601,0.2045,0.371,0.123758148932,0.3196374027,0.0938023450586,0.351809484193,25,0
1350428400000,MAC000257,1,26.0130001,1.88,0.4535,0.75,0.258338961279,0.371775653051,0.178026370745,0.288264628768,39,0
1350428400000,MAC000259,1,10.365,1.332,0.143,0.387,0.217029990847,0.436468885673,0.0922334780511,0.16211524024,34,0
1350428400000,MAC000261,1,6.882,0.313,0.1275,0.236,0.0692695895878,0.362394652717,0.162016855565,0.458067092652,34,0
1350428400000,MAC000265,1,10.02,0.41,0.185,0.341,0.0914980646426,0.385628742515,0.147405189621,0.509146341463,40,0
1350428400000,MAC000266,1,6.196,0.924,0.098,0.198,0.13547431556,0.305035506779,0.132020658489,0.142672929907,33,0
1350428400000,MAC000278,1,8.636,1.426,0.117,0.38,0.234172286409,0.29249652617,0.0726030569708,0.126168770453,24,0
1350428400000,MAC000286,1,11.979,0.82,0.226,0.328,0.120793540502,0.26563152183,0.152099507471,0.304344512195,17,0
1350428400000,MAC000288,1,10.3849999,1.5779999,0.131,0.432,0.252943369273,0.285989410554,0.236976400934,0.137106576866,0,0
1350428400000,MAC000290,1,6.422,0.326,0.096,0.271,0.0884778593617,0.441451261289,0.101993148552,0.410403885481,40,0
1350428400000,MAC000292,1,4.869,0.27,0.0915,0.17,0.0616549221643,0.284452659684,0.111521873075,0.375694444444,25,0
1350428400000,MAC000293,1,6.547,0.312,0.1195,0.202,0.0509451255369,0.376050099282,0.214907591263,0.437166132479,34,0
1350428400000,MAC000298,1,2.375,0.108,0.0515,0.077,0.0246153657832,0.248,0.293052631579,0.458140432099,2,0
1350514800000,MAC000002,0,10.751,0.897,0.166,0.332,0.172420693072,0.427867175146,0.203329922798,0.249698067633,38,0
1350514800000,MAC000003,0,20.815,2.177,0.244,0.979,0.478359548252,0.111554167668,0.538698054288,0.19919422753,2,0
1350514800000,MAC000004,0,1.895,0.265,0,0.188,0.0772077796122,0.359366754617,0.234828496042,0.148977987421,5,35
1350514800000,MAC000005,1,4.427,0.464,0.035,0.249,0.1115347927,0.428506889541,0.089676982155,0.198769755747,24,0
1350514800000,MAC000006,0,3.042,0.202,0.055,0.101,0.0395677820329,0.345825115056,0.114069690993,0.313737623762,17,0
1350514800000,MAC000007,0,6.47,1.054,0.0875,0.213,0.160576819406,0.207882534776,0.141731066461,0.127885831752,24,0
1350514800000,MAC000008,0,19.368,0.679,0.3895,0.543,0.108072892068,0.288878562577,0.204925650558,0.594256259205,21,0
1350514800000,MAC000009,0,9.234,1.402,0.1515,0.315,0.209029466125,0.301386181503,0.0747238466537,0.137214693295,23,0
1350514800000,MAC000010,0,25.574,1.891,0.499,0.845,0.324849661924,0.41381872214,0.0923203253304,0.287745986026,35,0
1350514800000,MAC000012,0,1.16,0.054,0.0185,0.052,0.023337499628,0.250862068966,0.243965517241,0.447530864198,5,18
1350514800000,MAC000013,0,5.759,0.325,0.112,0.196,0.0603995342088,0.395033860045,0.218267060254,0.369166666667,37,0
1350514800000,MAC000014,1,7.288,1.388,0.0895,0.305,0.233898779152,0.19058726674,0.166026344676,0.109390009606,18,0
1350514800000,MAC000015,1,7.951,0.347,0.1565,0.263,0.0588534513231,0.317947427996,0.178090806188,0.477365513929,44,0
1350514800000,MAC000016,0,0.147,0.01,0,0.009,0.00413524611319,0.632653061224,0.0204081632653,0.30625,36,29
1350514800000,MAC000017,1,5.412,0.326,0.0845,0.208,0.0714415553675,0.328713968958,0.116592756837,0.345858895706,36,0
1350514800000,MAC000018,0,9.962,0.504,0.1485,0.448,0.125345016909,0.241116241719,0.362678177073,0.411789021164,46,0
1350514800000,MAC000019,0,3.529,0.146,0.075,0.106,0.0292289736273,0.275715500142,0.239727968263,0.503567351598,34,0
1350514800000,MAC000020,0,5.286,0.361,0.075,0.207,0.0721060055867,0.469920544835,0.133938706016,0.305055401662,38,0
1350514800000,MAC000021,0,18.977,0.608,0.376,0.496,0.0718987973889,0.242451388523,0.239500447911,0.650253563596,11,0
1350514800000,MAC000022,0,9.817,0.409,0.1815,0.299,0.0769155352707,0.339818681878,0.189874707141,0.500050937245,40,0
1350514800000,MAC000023,0,19.38,1.235,0.2855,0.879,0.340364173839,0.42213622291,0.0557275541796,0.326923076923,36,0
1350514800000,MAC000024,0,13.0249999,2.0799999,0.129,0.715,0.385840819333,0.0700191943955,0.194241844102,0.130458739245,23,0
1350514800000,MAC000025,0,4.6339999,1.5319999,0.0285,0.162,0.234168993,0.108113942773,0.0414328882484,0.0630167564524,27,0
1350514800000,MAC000026,0,15.678,0.943,0.223,0.549,0.201576042827,0.414785049113,0.126482969767,0.346367974549,37,0
1350514800000,MAC000027,0,8.048,0.399,0.131,0.257,0.0740856298857,0.332877733598,0.189239562624,0.420217209691,13,0
1350514800000,MAC000028,0,5.177,0.205,0.097,0.145,0.0299102752574,0.278732856867,0.240486768399,0.526117886179,20,0
1350514800000,MAC000029,0,6.3870001,1.8940001,0.0535,0.111,0.31662784295,0.140284951616,0.0878346627864,0.0702547492386,27,0
1350514800000,MAC000030,0,9.408,1.255,0.1185,0.334,0.2394321407,0.194196428571,0.107142857143,0.156175298805,22,0
1350514800000,MAC000031,1,16.469,2.059,0.12,0.96,0.465324583829,0.522618252474,0.0759001760884,0.166636312126,37,0
1350514800000,MAC000032,0,4.398,0.757,0.0555,0.161,0.140285219137,0.204183719873,0.113460663938,0.121036988111,15,0
1350514800000,MAC000033,0,6.718,0.284,0.1405,0.228,0.063069392449,0.350253051503,0.143643941649,0.492811032864,16,0
1350514800000,MAC000034,0,5.932,0.24,0.1235,0.204,0.0585269999421,0.314396493594,0.173465947404,0.514930555556,47,0
1350514800000,MAC000035,0,26.7369999,1.604,0.45,1.04,0.364580433477,0.268466919507,0.0935033851722,0.347269844919,27,0
1350514800000,MAC000036,0,2.747,0.221,0.045,0.138,0.0574029033758,0.329086275937,0.08081543502,0.258955505279,14,10
1350514800000,MAC000037,0,0.779,0.779,0,0,0.111261561119,0,0,0.0208333333333,17,47
1350514800000,MAC000038,0,11.7779999,1.0829999,0.1695,0.486,0.206482802072,0.502971637825,0.0696213284906,0.226569732755,34,0
1350514800000,MAC000039,0,12.758,1.617,0.1465,0.655,0.312851266468,0.360322934629,0.0988399435648,0.164373325088,21,0
1350514800000,MAC000040,0,18.8729999,1.0829999,0.3655,0.501,0.168210506418,0.252530070749,0.162666243643,0.36305404822,24,0
1350514800000,MAC000041,0,6.651,0.448,0.106,0.271,0.103209718989,0.489099383551,0.102240264622,0.309291294643,38,0
1350514800000,MAC000042,0,8.911,0.58,0.153,0.324,0.114825984822,0.349455728874,0.123555156548,0.326889214967,25,0
1350514800000,MAC000043,0,3.114,0.161,0.0505,0.123,0.0400242764873,0.45183044316,0.148683365446,0.402950310559,35,0
1350514800000,MAC000044,1,15.646,1.281,0.127,0.794,0.318419662705,0.398951808769,0.188802249776,0.254456154046,40,0
1350514800000,MAC000045,0,14.621,1.674,0.1665,0.612,0.378645103163,0.171944463443,0.219478831817,0.181961867782,28,0
1350514800000,MAC000046,1,12.16,0.849,0.21,0.648,0.227148906276,0.468996710526,0.0707236842105,0.304738992056,34,0
1350514800000,MAC000047,0,4.942,0.246,0.0755,0.169,0.0511199399832,0.323553217321,0.153379198705,0.418529810298,16,0
1350514800000,MAC000048,1,4.242,0.836,0.06,0.092,0.113731706404,0.220886374352,0.185525695427,0.105711722488,46,0
1350514800000,MAC000049,0,30.1719999,4.2280002,0.3575,1.321,0.730977749122,0.373127397498,0.101617393947,0.148671547189,32,0
1350514800000,MAC000050,0,29.221,2.9979999,0.322,1.538,0.659392872874,0.636768077752,0.041613907806,0.207379394594,36,0
1350514800000,MAC000051,1,28.3940001,1.783,0.4975,1.353,0.476138900628,0.407762205368,0.0745932236578,0.331767621284,36,0
1350514800000,MAC000052,1,2.355,0.135,0.046,0.08,0.0291600513331,0.213588110403,0.225053078556,0.363425925926,16,0
1350514800000,MAC000053,0,6.089,0.858,0.074,0.192,0.174537663863,0.442765642963,0.124651010018,0.150994395675,42,0
1350514800000,MAC000054,0,8.26,0.345,0.166,0.284,0.0761087033277,0.3700968523,0.129176755448,0.498792270531,39,0
1350514800000,MAC000055,0,7.276,0.678,0.135,0.186,0.0887625186789,0.213304013194,0.332462891699,0.223574237955,8,0
